temp,weather,age,sex,height,weight,body_shape,style,label
21,3,36,2,159,52,2,1,1
24,2,20,2,161,53,2,2,11
24,1,55,2,162,48,1,2,12
25,2,23,1,183,84,3,3,3
29,2,48,2,173,57,2,2,14
26,2,36,2,154,60,3,3,9
30,3,29,2,162,52,2,1,7
28,1,25,2,158,34,1,3,4
34,2,60,2,163,54,2,1,7
29,3,24,2,162,61,2,1,7
29,2,31,1,170,77,3,1,5
25,1,54,1,178,55,1,1,6
24,3,27,2,156,51,2,2,16
23,2,42,1,165,74,3,1,6
21,1,58,1,170,64,2,3,3
28,2,40,1,172,90,3,2,15
33,2,27,2,161,47,1,1,7
22,2,50,1,176,55,1,3,3
33,1,40,1,178,75,2,1,5
31,2,43,1,167,73,3,1,5
35,1,45,1,171,49,1,2,17
32,3,42,2,166,60,2,3,10
23,1,55,1,179,73,2,3,3
22,2,65,2,157,56,2,3,9
21,1,24,2,162,46,1,1,1
20,3,37,2,163,70,3,1,1
34,3,44,2,157,54,2,2,14
25,1,44,2,169,58,2,2,16
28,1,52,2,155,51,2,1,7
26,3,45,1,173,70,2,1,6
30,2,32,1,172,74,3,2,13
27,2,44,2,156,44,1,1,7
27,1,59,1,164,71,3,3,10
30,2,27,1,172,83,3,1,5
22,1,54,2,157,79,3,3,9
23,1,23,2,160,48,2,2,16
31,3,42,2,155,50,2,1,7
27,2,59,2,159,55,2,3,4
32,2,22,1,169,48,1,1,5
32,3,65,1,183,63,2,3,10
20,2,52,2,160,50,2,2,11
25,2,35,1,186,83,2,1,6
29,1,42,1,172,83,3,2,17
25,2,32,1,177,78,2,2,11
25,3,27,2,159,50,2,2,11
31,3,58,2,160,54,2,3,4
22,1,23,2,157,52,2,3,9
30,1,26,1,178,79,2,2,17
31,3,60,1,166,57,2,3,10
31,1,62,1,165,61,2,1,5
28,3,41,2,165,58,2,3,4
26,1,37,1,180,71,2,2,16
20,2,49,1,170,69,2,3,3
20,2,55,2,168,59,2,2,16
23,3,41,1,179,64,2,2,16
28,3,24,2,160,62,2,2,8
24,1,62,2,161,58,2,1,1
31,1,27,2,174,59,2,2,8
28,3,41,2,165,56,2,3,10
22,3,40,1,169,69,2,2,11
22,1,32,2,164,44,1,2,11
32,3,43,1,192,80,2,1,5
21,1,41,2,158,60,2,3,9
35,2,30,1,174,69,2,1,5
20,1,61,1,171,58,2,3,3
20,1,48,1,166,48,1,3,3
29,3,65,1,176,56,1,2,8
20,2,26,1,170,68,2,2,11
26,1,54,2,154,60,3,3,3
33,2,46,1,175,67,2,1,5
30,3,40,2,156,49,2,2,13
24,2,31,1,178,71,2,3,3
21,1,35,1,173,56,2,2,16
20,1,22,2,164,53,2,1,1
21,3,28,1,172,76,3,1,6
22,2,22,2,158,46,1,2,11
26,3,51,2,157,55,2,1,1
26,1,34,1,179,64,2,3,3
32,3,26,1,173,71,2,2,17
23,2,49,1,175,62,2,2,11
20,1,26,2,171,49,1,1,1
25,2,27,1,177,88,3,3,3
20,1,35,1,188,71,2,3,3
22,1,23,1,176,74,2,3,3
23,3,37,2,155,41,1,2,16
28,2,35,2,162,45,1,3,10
28,2,34,1,170,69,2,3,10
29,2,39,1,173,66,2,3,10
34,2,54,2,159,45,1,1,7
20,3,50,1,178,72,2,3,3
35,1,45,2,145,47,2,1,7
27,3,45,2,161,47,1,2,13
32,3,56,2,165,48,1,2,8
31,1,55,2,171,65,2,2,14
26,1,31,1,179,86,3,3,3
34,1,59,2,168,44,1,3,4
29,2,60,1,169,52,1,1,5
33,3,58,2,163,56,2,2,8
20,3,22,1,168,88,3,1,6
22,2,21,2,165,63,2,1,1
21,3,34,1,175,85,3,1,6
23,1,55,1,169,72,3,1,6
23,2,65,1,172,63,2,3,3
20,1,50,1,178,68,2,3,3
27,3,38,2,149,50,2,2,13
21,2,46,1,178,84,3,2,16
34,2,28,2,168,48,1,2,14
33,2,26,1,173,69,2,1,5
22,3,36,2,164,63,2,2,12
22,3,41,2,163,51,2,3,9
23,1,62,1,178,67,2,2,16
20,3,33,2,164,60,2,1,1
33,3,51,1,164,67,2,3,10
34,3,34,1,161,75,3,3,10
34,3,23,1,178,59,2,2,8
26,3,23,1,181,67,2,2,16
30,1,20,2,158,52,2,1,7
24,2,21,1,182,88,3,1,6
25,1,41,1,180,62,2,2,11
26,3,59,1,175,61,2,3,3
28,1,46,1,171,81,3,3,10
22,3,57,2,159,47,2,2,11
26,3,25,1,180,63,2,2,16
22,3,34,1,178,71,2,2,11
21,1,35,1,174,57,2,3,3
28,3,29,2,161,47,1,3,4
30,3,49,2,161,47,1,1,7
30,1,39,1,185,66,2,2,17
22,1,60,2,165,47,1,1,1
24,2,44,2,165,49,1,2,16
21,3,52,2,157,74,3,2,16
22,3,48,2,162,52,2,3,3
30,1,50,1,167,90,3,3,10
22,2,50,2,171,59,2,1,1
28,3,41,2,165,71,3,2,8
31,2,52,2,164,55,2,2,15
21,3,21,2,157,46,2,3,9
24,1,33,1,177,72,2,3,3
32,2,28,1,178,66,2,2,15
23,3,31,1,177,92,3,1,6
27,2,20,1,180,90,3,1,5
21,2,32,1,182,65,2,2,11
20,2,31,2,167,69,2,2,16
22,3,59,2,162,61,2,2,11
29,2,54,1,180,86,3,3,10
33,2,23,2,160,57,2,1,7
23,1,55,1,174,64,2,3,3
29,3,49,1,175,102,3,2,8
23,2,56,2,164,56,2,2,16
26,1,52,2,160,47,1,2,16
27,1,52,1,174,55,1,2,8
34,3,37,2,152,64,3,3,4
31,3,57,1,172,73,2,3,10
23,3,35,1,171,74,3,2,11
26,2,54,1,176,64,2,2,16
30,1,23,1,183,74,2,3,10
35,1,26,1,169,92,3,3,10
35,3,57,2,164,49,1,2,14
23,3,52,2,160,55,2,1,1
34,1,63,2,162,54,2,3,4
30,3,60,1,172,61,2,2,17
30,2,28,1,172,67,2,1,5
26,2,21,1,173,87,3,1,6
33,3,23,2,170,58,2,1,7
29,2,50,2,166,60,2,2,14
22,1,37,1,177,61,2,1,6
32,3,40,2,165,53,2,3,10
31,3,22,2,160,63,2,3,10
20,3,37,1,179,67,2,3,3
21,1,58,2,173,59,2,2,11
34,2,51,2,156,63,3,2,13
20,1,25,1,172,74,3,3,3
20,1,39,2,156,50,2,2,12
29,2,65,1,168,70,2,3,10
31,3,54,1,166,65,2,1,5
31,2,34,1,184,60,1,3,10
24,2,60,1,170,79,3,2,11
27,3,43,2,162,43,1,1,7
26,3,56,2,159,66,3,1,1
20,1,22,1,181,86,3,1,6
32,2,27,1,176,77,2,2,15
35,2,41,2,154,42,1,2,14
23,2,54,2,152,44,2,3,3
23,2,48,2,157,55,2,3,3
23,2,30,2,156,56,2,2,11
30,3,48,1,175,70,2,2,8
34,1,20,2,161,53,2,3,10
20,2,25,1,170,65,2,3,3
32,3,60,2,162,73,3,3,10
29,3,21,1,158,67,3,2,17
27,3,53,2,157,48,2,2,14
26,1,59,2,158,46,1,3,3
30,3,60,2,157,61,2,2,8
35,2,56,1,166,60,2,3,10
23,1,26,1,170,68,2,1,6
29,2,59,1,171,90,3,1,5
24,3,44,1,178,58,1,3,3
26,3,61,1,172,89,3,1,6
23,2,21,2,164,53,2,1,1
34,3,41,2,163,40,1,3,4
22,1,22,2,163,45,1,2,11
33,1,53,2,160,45,1,2,8
20,1,25,2,154,57,2,3,9
24,1,58,2,156,54,2,1,1
32,3,48,2,154,63,3,2,8
30,3,29,2,161,44,1,2,17
30,2,42,1,173,74,2,1,5
20,2,62,2,159,54,2,3,9
34,2,20,1,176,62,2,3,10
32,1,49,1,182,76,2,2,8
34,2,38,2,166,48,1,3,10
34,3,39,2,158,46,1,1,7
33,3,54,2,156,62,3,1,7
26,2,41,1,177,61,2,3,3
28,1,48,1,171,71,2,3,10
30,3,28,1,176,85,3,2,17
21,1,57,2,156,61,3,2,16
29,3,42,1,174,63,2,1,5
28,3,42,2,167,52,2,1,7
34,1,54,1,172,66,2,2,17
23,1,49,2,162,65,2,3,9
21,3,33,1,175,70,2,2,16
29,1,41,1,171,75,3,1,5
20,2,30,2,158,71,3,2,11
30,3,44,2,160,59,2,1,7
24,1,50,2,168,56,2,3,3
27,1,45,1,171,81,3,2,8
23,1,53,2,168,51,1,2,16
35,1,44,2,163,50,2,1,7
34,3,47,1,171,100,3,1,5
29,2,59,2,160,55,2,1,7
26,1,34,1,166,45,1,3,3
27,1,65,1,184,66,2,2,17
22,1,60,1,177,58,2,2,16
33,3,59,1,181,80,2,2,8
27,3,36,1,171,70,2,3,10
30,1,38,1,173,69,2,3,10
29,3,29,2,166,55,2,3,4
26,2,55,2,177,70,2,1,1
30,2,63,2,156,64,3,2,14
22,2,62,1,158,71,3,3,3
31,3,23,1,171,79,3,1,5
35,2,30,2,165,58,2,2,14
28,3,49,1,167,77,3,2,17
32,3,58,1,180,77,2,2,17
26,3,24,1,173,69,2,3,3
34,2,23,2,173,58,2,2,14
31,1,53,1,185,75,2,2,8
27,2,22,2,158,62,2,3,10
29,3,34,1,178,71,2,1,5
32,3,61,1,180,83,3,2,17
25,1,37,1,177,69,2,1,6
23,3,56,2,157,53,2,1,1
26,3,33,2,161,44,1,2,16
25,2,22,1,185,63,1,2,11
28,1,55,1,188,67,2,2,17
21,3,64,2,167,58,2,1,1
25,2,43,2,159,57,2,1,1
21,1,53,2,167,71,3,3,3
27,1,48,2,161,60,2,3,10
21,1,32,1,173,94,3,2,16
34,1,35,1,169,68,2,2,8
21,1,31,1,164,67,2,2,11
21,1,29,2,154,54,2,3,3
35,3,55,2,156,41,1,2,13
22,2,61,1,179,70,2,3,3
20,3,62,2,159,52,2,1,1
35,1,44,2,155,59,2,2,13
28,2,28,1,170,83,3,3,10
30,2,45,2,159,68,3,2,15
27,2,51,2,162,52,2,2,14
24,3,31,2,166,55,2,2,16
21,1,24,2,158,57,2,1,1
31,1,38,1,182,73,2,2,17
25,3,25,2,159,52,2,2,16
29,2,27,1,172,64,2,1,5
34,1,37,1,178,78,2,3,10
26,3,49,1,180,72,2,2,11
20,2,24,2,155,55,2,2,16
20,1,54,2,167,51,1,3,9
25,3,40,1,172,87,3,2,16
22,3,23,1,178,60,2,3,3
28,3,57,1,169,71,2,3,10
33,1,47,2,166,57,2,1,7
23,2,49,1,165,69,3,3,3
33,1,20,2,168,60,2,2,8
24,2,23,1,179,92,3,2,16
29,1,21,2,154,43,1,1,7
29,3,32,1,169,67,2,1,5
24,2,33,2,158,62,2,2,11
29,3,45,2,166,58,2,3,4
31,2,29,1,171,72,2,2,13
22,3,57,1,176,66,2,1,6
25,1,40,2,161,58,2,1,1
22,3,63,1,173,53,1,1,6
27,3,57,1,180,61,2,2,17
28,3,57,2,153,68,3,1,7
20,2,44,1,168,87,3,1,6
21,2,33,2,172,48,1,1,1
31,1,47,2,152,50,2,3,10
26,1,58,2,152,53,2,1,1
